thumb,index,middle,label
295,195,102,6
299,198,103,6
297,197,106,6
294,197,99,6
295,198,102,6
296,197,99,6
295,196,103,6
295,198,106,6
176,201,493,7
176,199,489,7
176,199,491,7
164,201,490,7
178,199,489,7
176,204,487,7
179,201,490,7
187,198,496,7
183,202,496,7
190,202,496,7
186,197,511,7
187,199,497,7
189,199,496,7
185,199,499,7
189,201,501,7
189,201,501,7
187,200,500,7
183,201,502,7
185,200,501,7
183,199,499,7
194,201,501,7
193,202,502,7
196,198,501,7
196,202,501,7
189,203,502,7
193,199,502,7
181,199,498,7
192,200,498,7
192,197,502,7
185,199,498,7
191,199,499,7
192,199,498,7
192,198,498,7
193,200,501,7
190,197,498,7
167,203,500,7
173,201,501,7
183,198,504,7
185,202,501,7
189,201,501,7
173,208,500,7
190,201,502,7
188,202,503,7
193,202,503,7
196,199,505,7
194,203,499,7
196,202,501,7
194,201,501,7
193,199,501,7
189,202,503,7
193,201,500,7
195,202,502,7
197,202,503,7
194,201,506,7
198,202,506,7
195,201,502,7
195,202,502,7
197,202,505,7
195,202,511,7
197,202,501,7
194,199,503,7
192,202,502,7
193,203,501,7
196,202,506,7
201,205,507,7
202,203,507,7
202,204,508,7
202,205,509,7
187,204,509,7
200,205,509,7
201,202,511,7
201,207,510,7
187,203,509,7
204,203,511,7
203,206,511,7
204,205,511,7
204,204,511,7
204,205,511,7
204,203,511,7
203,205,511,7
205,207,511,7
203,206,511,7
204,203,511,7
224,206,511,7
205,204,511,7
199,203,511,7
200,204,510,7
205,205,511,7
207,207,511,7
204,206,511,7
208,204,511,7
193,205,511,7
206,205,511,7
208,206,511,7
208,206,511,7
206,206,511,7
210,205,511,7
209,206,528,7
209,206,511,7
207,205,511,7
208,207,511,7
207,207,511,7
201,205,511,7
203,204,511,7
203,205,511,7
202,204,511,7
192,207,511,7
199,205,511,7
207,207,525,7
202,203,511,7
203,206,511,7
205,205,511,7
207,206,511,7
199,202,511,7
207,207,511,7
213,205,509,7
217,207,511,7
215,206,511,7
218,205,511,7
218,206,511,7
209,207,511,7
210,207,511,7
210,207,511,7
213,208,511,7
210,208,511,7
214,207,511,7
210,207,511,7
213,208,511,7
211,207,511,7
204,207,511,7
217,207,511,7
218,201,511,7
219,205,511,7
218,206,511,7
218,207,511,7
214,206,511,7
215,206,511,7
222,207,511,7
215,206,511,7
222,206,525,7
225,207,511,7
222,206,511,7
200,207,511,7
220,205,511,7
212,205,511,7
213,206,511,7
222,205,523,7
192,206,511,7
221,204,511,7
204,205,511,7
208,206,511,7
215,206,525,7
214,206,511,7
217,208,511,7
217,206,525,7
209,207,526,7
212,207,523,7
212,208,525,7
206,207,523,7
210,208,511,7
210,207,511,7
208,207,525,7
206,206,523,7
219,207,525,7
218,205,526,7
222,206,526,7
221,206,526,7
220,206,526,7
210,206,526,7
221,207,527,7
217,207,526,7
214,207,527,7
213,196,527,7
217,208,526,7
210,206,526,7
220,207,525,7
212,204,525,7
214,207,528,7
218,206,527,7
218,206,527,7
213,206,527,7
207,207,527,7
202,207,525,7
205,207,526,7
209,207,527,7
208,207,525,7
213,198,525,7
209,208,528,7
197,206,527,7
218,207,526,7
218,207,525,7
217,207,526,7
213,207,526,7
214,208,526,7
219,208,526,7
211,208,529,7
213,206,525,7
214,207,527,7
219,207,525,7
214,208,527,7
225,208,528,7
215,208,528,7
208,207,511,7
218,208,525,7
217,208,526,7
219,207,527,7
218,208,526,7
211,207,527,7
217,208,525,7
215,208,527,7
214,207,527,7
209,208,527,7
214,207,527,7
213,207,511,7
203,206,525,7
222,208,526,7
219,208,527,7
219,207,528,7
208,209,526,7
219,207,527,7
225,208,525,7
219,207,526,7
225,207,526,7
233,208,527,7
237,208,527,7
235,208,528,7
228,208,527,7
208,208,527,7
234,208,526,7
233,213,527,7
234,208,528,7
235,207,528,7
234,208,527,7
227,208,527,7
231,208,527,7
236,207,526,7
230,208,528,7
224,206,527,7
230,208,525,7
234,208,528,7
234,208,528,7
230,208,528,7
230,208,528,7
226,207,527,7
235,207,528,7
214,208,527,7
231,208,528,7
229,208,526,7
231,208,527,7
229,208,527,7
234,207,528,7
227,208,528,7
223,207,511,7
229,208,527,7
229,206,523,7
230,207,528,7
225,207,527,7
224,207,527,7
222,208,528,7
221,206,528,7
224,207,526,7
218,208,526,7
222,207,527,7
235,208,526,7
231,206,528,7
219,208,526,7
224,207,526,7
221,207,525,7
221,207,525,7
231,206,526,7
218,207,528,7
226,206,525,7
231,208,526,7
230,207,527,7
229,207,525,7
229,227,526,7
229,207,525,7
234,207,511,7
230,207,526,7
229,208,527,7
230,208,525,7
227,208,526,7
230,208,528,7
231,208,528,7
253,208,524,7
228,208,528,7
233,208,527,7
234,208,527,7
234,208,528,7
235,208,528,7
231,208,528,7
231,208,527,7
238,207,528,7
234,208,528,7
234,208,529,7
233,208,511,7
237,207,528,7
225,208,523,7
227,208,525,7
240,208,526,7
240,207,525,7
240,208,525,7
240,208,527,7
240,207,526,7
231,207,527,7
239,208,526,7
240,208,527,7
238,208,526,7
242,208,527,7
240,208,528,7
236,208,526,7
238,207,526,7
240,208,528,7
241,208,526,7
246,208,524,7
240,208,527,7
240,208,526,7
242,207,528,7
242,209,531,7
242,208,528,7
242,208,528,7
245,208,528,7
242,208,526,7
242,199,527,7
241,208,528,7
242,208,527,7
240,206,528,7
244,208,527,7
242,208,528,7
234,208,528,7
230,207,528,7
235,208,528,7
249,208,528,7
243,208,528,7
243,212,528,7
240,208,528,7
240,208,527,7
245,208,528,7
245,208,528,7
234,208,528,7
245,208,528,7
236,220,528,7
240,208,528,7
247,208,528,7
244,208,528,7
240,208,528,7
246,208,528,7
246,208,529,7
245,208,528,7
243,208,528,7
246,208,528,7
245,208,528,7
245,208,529,7
243,208,528,7
244,208,528,7
248,208,528,7
247,208,528,7
249,207,529,7
245,207,528,7
247,201,528,7
242,208,528,7
244,208,528,7
247,208,528,7
246,208,528,7
240,208,538,7
246,208,529,7
249,208,528,7
249,208,528,7
247,208,528,7
249,208,528,7
247,208,528,7
239,208,528,7
246,208,528,7
246,208,529,7
246,208,529,7
235,208,528,7
244,208,528,7
246,208,528,7
245,208,529,7
246,208,529,7
245,208,528,7
246,208,528,7
248,208,555,7
251,208,531,7
245,208,529,7
246,208,530,7
247,208,528,7
249,208,528,7
241,208,528,7
249,208,529,7
250,208,528,7
253,208,528,7
251,208,528,7
256,208,528,7
256,208,529,7
256,208,529,7
257,208,528,7
259,208,529,7
258,208,528,7
257,208,528,7
257,208,528,7
258,208,528,7
261,208,528,7
262,207,529,7
263,208,528,7
262,210,528,7
266,208,528,7
265,208,529,7
263,208,529,7
266,208,528,7
264,208,529,7
269,208,528,7
270,208,529,7
271,208,528,7
287,208,528,7
271,208,528,7
270,208,529,7
270,208,529,7
234,208,529,7
256,208,529,7
263,208,529,7
268,208,528,7
263,207,530,7
264,208,528,7
263,208,530,7
261,208,532,7
258,208,531,7
257,208,530,7
256,208,531,7
254,208,532,7
256,208,533,7
257,208,533,7
255,208,532,7
258,209,530,7
263,208,533,7
267,208,533,7
267,208,530,7
268,208,535,7
267,208,534,7
270,208,533,7
267,208,531,7
267,208,533,7
269,208,531,7
271,208,533,7
270,208,533,7
266,207,534,7
271,209,532,7
269,208,534,7
256,208,531,7
269,208,535,7
270,208,531,7
268,207,535,7
269,208,533,7
270,208,532,7
268,208,535,7
260,208,534,7
270,208,533,7
270,209,531,7
267,208,534,7
267,208,539,7
270,208,534,7
269,208,534,7
267,208,529,7
272,209,528,7
265,209,528,7
268,208,528,7
267,208,529,7
267,208,529,7
266,208,528,7
266,208,527,7
263,209,528,7
267,224,529,7
266,208,527,7
266,208,528,7
267,208,528,7
268,208,528,7
266,208,529,7
270,208,528,7
271,209,531,7
267,208,530,7
268,208,496,7
268,208,531,7
267,208,531,7
270,209,533,7
259,208,533,7
267,208,531,7
263,209,531,7
267,208,545,7
267,208,532,7
271,208,531,7
271,208,533,7
269,208,534,7
258,208,531,7
267,209,533,7
256,208,531,7
224,207,497,7
192,183,525,7
206,204,528,7
195,205,528,7
215,206,471,7
0,74,47,0
0,72,43,0
0,70,45,0
0,69,43,0
0,65,35,0
0,70,46,0
0,70,45,0
0,69,37,0
0,71,44,0
0,76,54,0
0,77,40,0
0,70,42,0
0,77,52,0
0,72,59,0
0,74,62,0
0,78,59,0
0,80,60,0
0,81,58,0
0,82,63,0
0,80,55,0
0,80,55,0
0,80,58,0
0,81,54,0
0,79,57,0
0,81,56,0
0,82,59,0
0,83,63,0
0,83,63,0
0,83,62,0
0,82,63,0
0,83,61,0
0,84,62,0
0,84,62,0
0,84,65,0
0,85,66,0
0,84,66,0
0,85,66,0
0,84,67,0
0,86,67,0
0,84,67,0
0,86,67,0
0,88,68,0
0,85,68,0
0,86,68,0
0,86,68,0
0,85,69,0
0,86,69,0
0,86,69,0
0,87,69,0
0,87,70,0
0,85,70,0
0,88,71,0
0,92,67,0
0,89,69,0
0,88,69,0
0,90,69,0
0,90,68,0
0,90,73,0
0,89,70,0
0,90,69,0
0,90,70,0
0,90,71,0
0,93,70,0
0,91,67,0
0,91,66,0
0,91,66,0
0,90,69,0
0,91,66,0
0,91,67,0
0,90,66,0
1,91,69,0
0,89,70,0
0,91,68,0
0,90,71,0
0,90,69,0
0,90,70,0
0,91,72,0
0,92,68,0
0,92,70,0
0,91,79,0
0,91,73,0
0,91,75,0
0,91,75,0
0,91,75,0
0,92,73,0
0,91,73,0
0,91,75,0
0,92,77,0
1,91,76,0
0,94,75,0
0,91,77,0
0,87,75,0
0,85,76,0
0,84,73,0
0,84,73,0
0,86,75,0
0,87,75,0
0,88,74,0
0,89,76,0
0,89,76,0
0,89,72,0
0,88,72,0
0,90,74,0
0,90,76,0
0,89,76,0
0,89,76,0
0,89,77,0
0,90,76,0
0,90,73,0
0,92,77,0
1,90,77,0
0,88,77,0
0,90,76,0
0,90,75,0
0,90,74,0
0,91,73,0
0,92,73,0
0,92,73,0
0,91,74,0
2,92,74,0
0,91,72,0
0,91,69,0
0,92,71,0
0,93,73,0
0,92,75,0
1,93,75,0
0,94,75,0
0,94,75,0
0,93,75,0
0,94,76,0
0,92,76,0
0,93,74,0
0,95,74,0
0,94,74,0
0,94,75,0
0,93,71,0
0,94,73,0
0,94,74,0
1,93,74,0
0,93,75,0
0,94,74,0
0,94,76,0
0,95,75,0
0,95,78,0
0,95,77,0
0,95,75,0
0,93,70,0
0,92,74,0
0,90,74,0
0,92,74,0
0,93,72,0
0,92,77,0
0,93,77,0
0,93,77,0
0,92,75,0
0,90,74,0
0,91,70,0
0,92,75,0
0,93,78,0
0,93,72,0
0,93,73,0
0,94,77,0
0,94,76,0
0,93,76,0
0,95,78,0
0,95,78,0
0,95,80,0
0,96,80,0
0,93,77,0
0,95,81,0
0,95,76,0
0,96,74,0
0,95,75,0
0,95,77,0
0,95,75,0
0,96,75,0
0,95,77,0
0,96,78,0
0,95,74,0
0,92,76,0
0,93,79,0
0,93,79,0
0,93,76,0
0,94,77,0
0,94,80,0
0,94,80,0
0,94,79,0
0,94,76,0
0,97,76,0
0,94,75,0
0,94,77,0
0,94,79,0
0,95,77,0
0,95,78,0
0,95,77,0
0,93,77,0
0,93,79,0
0,94,82,0
0,94,79,0
0,95,80,0
0,95,79,0
0,95,80,0
0,94,80,0
0,93,80,0
0,96,80,0
0,96,80,0
0,96,79,0
0,97,79,0
0,98,80,0
0,97,78,0
0,97,78,0
0,98,80,0
0,98,79,0
1,99,79,0
0,97,79,0
0,97,79,0
0,96,80,0
0,98,85,0
0,98,81,0
0,97,80,0
0,98,81,0
0,98,81,0
0,98,81,0
0,98,80,0
1,98,79,0
0,94,78,0
0,97,78,0
0,99,78,0
0,99,79,0
0,98,80,0
0,99,82,0
0,99,82,0
0,99,81,0
0,100,84,0
0,98,81,0
0,99,81,0
0,99,83,0
0,99,81,0
0,99,81,0
0,99,81,0
0,99,80,0
0,100,81,0
0,100,81,0
0,100,83,0
0,100,84,0
0,101,85,0
0,101,80,0
0,101,83,0
0,101,83,0
0,101,84,0
0,101,84,0
0,101,83,0
0,102,83,0
0,102,81,0
0,102,83,0
0,102,89,0
0,101,82,0
0,102,81,0
0,101,84,0
0,102,84,0
0,102,83,0
0,102,83,0
0,102,83,0
0,102,83,0
0,103,84,0
2,103,82,0
0,102,85,0
0,102,83,0
0,103,83,0
0,101,80,0
0,98,71,0
0,86,66,0
0,92,68,0
0,91,67,0
0,94,69,0
0,95,69,0
0,95,68,0
0,95,76,0
0,96,78,0
0,95,75,0
0,94,76,0
3,95,79,0
0,99,77,0
0,97,79,0
0,104,74,0
1,98,74,0
0,99,79,0
0,99,77,0
0,99,79,0
0,101,78,0
0,98,77,0
0,100,78,0
0,99,76,0
0,99,82,0
0,100,78,0
0,99,79,0
0,101,80,0
0,99,76,0
0,100,79,0
0,100,80,0
0,98,80,0
2,99,80,0
0,99,82,0
0,101,82,0
0,99,82,0
0,99,82,0
5,99,81,0
1,101,81,0
0,100,82,0
0,100,82,0
0,100,82,0
0,101,82,0
0,99,79,0
1,97,82,0
3,96,82,0
0,99,82,0
0,99,82,0
0,98,83,0
0,99,82,0
0,100,83,0
0,100,83,0
0,100,86,0
1,100,82,0
0,100,82,0
0,102,82,0
0,101,85,0
0,101,83,0
0,101,83,0
0,102,82,0
0,102,83,0
0,102,85,0
1,103,83,0
1,103,84,0
0,102,83,0
0,102,86,0
0,100,83,0
0,100,83,0
0,99,83,0
0,101,82,0
0,102,82,0
1,102,84,0
0,103,81,0
1,103,83,0
0,103,81,0
2,103,84,0
3,103,86,0
2,102,85,0
2,103,85,0
0,103,85,0
0,104,86,0
0,102,85,0
0,103,85,0
0,103,86,0
0,105,84,0
0,105,85,0
1,105,84,0
0,105,85,0
0,105,84,0
0,105,84,0
1,106,87,0
1,105,87,0
2,105,84,0
3,105,83,0
1,105,84,0
1,105,85,0
1,104,85,0
1,106,86,0
1,105,86,0
0,106,89,0
1,105,89,0
1,102,88,0
0,103,88,0
0,106,89,0
1,105,87,0
0,105,87,0
0,106,86,0
0,106,87,0
0,106,85,0
0,106,85,0
0,109,84,0
0,106,83,0
1,108,88,0
0,107,90,0
1,106,89,0
3,107,86,0
2,107,86,0
1,106,86,0
4,106,86,0
4,105,91,0
3,106,88,0
3,108,89,0
5,106,87,0
5,109,88,0
4,106,88,0
5,106,86,0
4,106,88,0
5,105,90,0
1,103,88,0
2,106,86,0
1,108,91,0
0,107,93,0
0,106,89,0
0,107,89,0
0,107,87,0
0,107,89,0
0,109,90,0
0,109,90,0
0,104,91,0
0,108,90,0
0,109,90,0
0,108,89,0
0,108,90,0
0,107,89,0
0,108,91,0
0,108,91,0
0,107,89,0
0,108,89,0
0,107,89,0
0,108,92,0
0,108,90,0
0,107,91,0
0,108,92,0
0,107,92,0
0,107,92,0
0,107,92,0
0,107,93,0
0,107,92,0
0,107,92,0
0,107,91,0
0,107,92,0
0,108,91,0
0,108,91,0
0,108,92,0
0,108,92,0
0,106,90,0
1,107,91,0
0,107,91,0
0,107,91,0
0,109,91,0
0,108,92,0
0,108,92,0
0,108,91,0
0,108,91,0
0,107,92,0
0,107,91,0
0,104,91,0
0,98,92,0
0,97,92,0
0,96,91,0
0,97,91,0
0,98,91,0
0,98,91,0
0,97,91,0
0,98,91,0
0,98,91,0
0,99,90,0
0,101,90,0
0,98,91,0
0,99,90,0
0,99,91,0
0,98,91,0
0,100,90,0
0,100,91,0
0,99,91,0
0,99,92,0
0,99,91,0
0,100,90,0
0,99,91,0
2,101,91,0
0,100,91,0
0,100,91,0
0,102,91,0
0,101,90,0
0,101,92,0
0,101,92,0
0,102,91,0
0,101,91,0
0,101,91,0
0,102,90,0
0,102,91,0
0,102,90,0
0,101,91,0
0,102,90,0
0,101,91,0
0,102,91,0
0,101,91,0
0,103,90,0
0,104,91,0
0,103,91,0
0,102,91,0
0,103,91,0
0,103,91,0
0,103,91,0
0,102,92,0
0,102,92,0
0,102,91,0
0,102,91,0
0,103,91,0
0,102,93,0
0,103,92,0
0,65,409,1
0,65,414,1
0,66,407,1
0,65,407,1
0,67,414,1
0,69,417,1
0,70,420,1
0,71,423,1
0,74,426,1
0,75,428,1
0,74,428,1
0,75,420,1
0,77,432,1
0,78,433,1
0,79,442,1
0,79,441,1
0,79,445,1
0,79,445,1
0,79,446,1
0,79,445,1
0,79,440,1
0,79,439,1
0,78,440,1
0,80,448,1
0,79,447,1
0,80,448,1
0,80,451,1
0,80,453,1
0,80,453,1
0,79,453,1
0,83,454,1
0,80,455,1
0,80,455,1
0,80,456,1
0,80,456,1
0,80,456,1
0,80,456,1
0,80,456,1
0,80,455,1
0,80,456,1
0,83,455,1
0,81,457,1
0,80,456,1
0,81,454,1
0,80,456,1
0,80,458,1
0,80,458,1
0,80,459,1
0,80,458,1
0,81,457,1
0,81,457,1
0,81,457,1
0,80,456,1
0,80,459,1
0,80,457,1
0,80,459,1
0,80,459,1
0,80,459,1
0,80,459,1
0,80,458,1
0,84,461,1
0,80,459,1
0,83,459,1
0,80,456,1
0,81,457,1
0,82,458,1
0,81,458,1
0,82,457,1
0,83,457,1
0,82,450,1
0,83,451,1
0,88,454,1
0,84,456,1
0,84,454,1
0,84,457,1
0,84,461,1
0,84,463,1
0,83,463,1
0,83,463,1
0,84,457,1
0,84,453,1
0,86,459,1
0,85,458,1
0,83,459,1
0,85,460,1
0,84,462,1
0,83,462,1
0,84,463,1
0,80,463,1
0,80,466,1
0,81,460,1
0,81,462,1
0,80,462,1
0,81,462,1
0,81,463,1
0,81,463,1
0,81,463,1
0,83,463,1
0,84,466,1
0,82,463,1
0,84,465,1
0,85,464,1
0,84,461,1
0,85,463,1
0,85,464,1
0,85,465,1
0,84,464,1
0,83,464,1
0,87,466,1
0,88,465,1
0,84,464,1
0,88,466,1
0,88,465,1
0,88,465,1
0,88,465,1
0,87,465,1
0,88,466,1
0,88,466,1
0,89,467,1
0,89,466,1
0,90,466,1
0,90,467,1
0,90,468,1
0,89,467,1
0,90,468,1
0,90,469,1
0,91,469,1
0,90,469,1
0,88,468,1
0,86,467,1
0,85,468,1
0,85,465,1
0,84,467,1
0,87,467,1
0,86,469,1
0,87,471,1
0,85,468,1
0,87,468,1
1,85,470,1
0,85,470,1
0,86,479,1
0,87,474,1
0,87,474,1
0,85,475,1
0,83,476,1
0,82,475,1
0,82,474,1
0,84,475,1
0,85,475,1
0,82,476,1
0,82,477,1
0,83,476,1
0,83,477,1
0,83,479,1
0,83,477,1
0,84,478,1
0,85,479,1
0,86,478,1
0,87,478,1
0,87,479,1
0,85,478,1
0,86,477,1
0,86,478,1
0,88,477,1
0,89,472,1
0,90,475,1
0,91,478,1
0,89,476,1
2,92,476,1
0,91,477,1
0,91,474,1
0,92,478,1
0,92,478,1
0,92,479,1
0,92,479,1
0,92,480,1
0,93,481,1
1,93,480,1
0,95,480,1
0,93,481,1
0,93,481,1
0,93,481,1
0,93,482,1
0,92,481,1
0,93,482,1
0,93,482,1
0,93,483,1
0,94,483,1
1,95,481,1
0,93,482,1
0,92,480,1
0,93,482,1
0,93,482,1
0,93,483,1
0,93,482,1
4,94,483,1
0,94,482,1
0,94,483,1
1,94,482,1
1,94,484,1
2,94,483,1
2,94,482,1
2,94,483,1
1,94,483,1
1,95,483,1
0,95,484,1
10,96,481,1
2,96,482,1
1,96,486,1
0,95,485,1
1,95,484,1
1,96,484,1
1,95,485,1
2,95,485,1
3,95,485,1
2,96,486,1
1,96,485,1
1,97,487,1
2,96,488,1
1,96,486,1
2,96,484,1
2,96,484,1
1,95,486,1
2,96,486,1
2,96,485,1
3,96,486,1
3,96,485,1
2,97,485,1
4,99,484,1
4,96,486,1
3,96,483,1
4,96,485,1
3,96,485,1
4,96,485,1
4,97,485,1
2,96,485,1
1,97,485,1
3,96,485,1
4,83,393,1
0,80,286,1
0,80,301,1
0,81,294,1
4,81,287,1
6,82,311,1
6,83,296,1
6,84,305,1
0,83,315,1
0,84,323,1
0,85,329,1
0,85,329,1
1,85,320,1
1,86,327,1
0,85,328,1
1,86,341,1
2,86,345,1
0,84,347,1
0,86,341,1
1,84,348,1
1,86,342,1
1,86,346,1
1,87,351,1
1,87,355,1
0,87,357,1
2,87,340,1
2,89,347,1
3,87,343,1
2,88,351,1
2,87,346,1
2,89,344,1
2,90,351,1
2,90,354,1
3,88,353,1
4,88,360,1
3,91,367,1
4,91,365,1
5,90,359,1
5,90,366,1
5,91,362,1
7,91,368,1
7,92,361,1
6,93,357,1
7,93,367,1
5,92,372,1
4,92,371,1
4,93,367,1
4,93,365,1
3,95,367,1
5,94,370,1
6,94,368,1
6,94,373,1
7,92,371,1
6,92,371,1
8,92,369,1
11,93,368,1
10,93,367,1
11,93,365,1
10,94,371,1
11,93,371,1
10,94,375,1
10,94,376,1
11,93,374,1
10,94,374,1
10,94,372,1
10,95,372,1
7,94,377,1
8,95,375,1
8,94,376,1
12,93,378,1
12,94,380,1
11,94,373,1
11,94,368,1
11,94,368,1
10,94,368,1
9,95,370,1
10,95,369,1
3,94,366,1
8,90,370,1
7,91,369,1
2,93,374,1
8,93,376,1
10,93,373,1
9,93,371,1
10,93,369,1
8,93,374,1
5,94,375,1
5,91,375,1
5,94,371,1
7,96,376,1
8,94,377,1
7,95,379,1
10,95,379,1
11,96,380,1
8,96,377,1
8,96,381,1
7,96,381,1
11,94,383,1
11,97,381,1
11,96,382,1
10,91,381,1
10,93,383,1
10,95,383,1
2,95,383,1
0,93,383,1
0,94,354,1
0,95,381,1
0,97,384,1
0,96,385,1
0,97,386,1
0,98,385,1
0,98,387,1
0,93,370,1
0,95,378,1
0,97,381,1
0,95,384,1
0,95,383,1
0,96,381,1
0,96,385,1
0,97,384,1
0,99,383,1
0,96,386,1
0,98,390,1
0,98,389,1
0,98,389,1
0,99,389,1
0,99,390,1
0,99,391,1
0,99,393,1
0,100,393,1
0,99,393,1
0,98,392,1
0,100,388,1
0,98,378,1
0,99,379,1
0,103,381,1
0,101,381,1
0,99,384,1
0,101,377,1
0,102,379,1
0,101,388,1
0,101,393,1
0,100,392,1
0,99,391,1
0,95,392,1
0,98,392,1
0,98,399,1
0,98,398,1
0,99,398,1
0,99,396,1
0,100,397,1
0,100,397,1
0,100,396,1
0,100,397,1
0,100,398,1
0,96,397,1
0,98,394,1
0,98,393,1
0,97,392,1
0,93,389,1
0,92,388,1
0,92,389,1
0,93,389,1
0,94,393,1
0,92,392,1
0,95,395,1
0,96,394,1
0,95,396,1
0,93,398,1
0,94,397,1
0,94,399,1
0,94,399,1
0,94,399,1
0,94,400,1
0,94,400,1
0,91,399,1
0,95,401,1
0,95,400,1
0,96,399,1
0,95,400,1
0,95,400,1
0,95,400,1
0,95,400,1
0,95,399,1
1,93,400,1
3,95,400,1
1,93,400,1
1,94,403,1
2,95,400,1
3,96,401,1
2,95,401,1
1,95,401,1
2,95,401,1
2,95,401,1
2,95,402,1
2,96,403,1
2,95,402,1
2,96,402,1
1,96,402,1
0,96,401,1
0,95,400,1
0,94,392,1
0,91,380,1
0,92,382,1
0,91,398,1
0,92,399,1
0,92,399,1
0,92,398,1
1,93,391,1
1,94,399,1
0,94,393,1
0,95,398,1
0,95,399,1
1,94,399,1
2,97,394,1
6,96,395,1
6,95,396,1
5,95,399,1
3,96,397,1
8,96,394,1
8,95,397,1
8,96,396,1
5,96,398,1
9,96,399,1
11,97,396,1
8,96,400,1
4,97,402,1
7,97,403,1
7,98,403,1
6,97,402,1
11,96,396,1
10,97,399,1
8,98,400,1
9,97,400,1
8,99,400,1
14,98,399,1
11,98,400,1
9,98,403,1
10,98,404,1
10,98,405,1
12,97,404,1
11,97,405,1
9,98,401,1
12,98,395,1
10,99,401,1
10,98,399,1
11,99,399,1
11,99,398,1
12,99,399,1
12,99,399,1
11,97,399,1
13,98,399,1
10,99,399,1
14,98,395,1
12,99,398,1
8,99,401,1
11,98,400,1
9,99,400,1
13,99,400,1
13,99,397,1
11,99,399,1
9,98,399,1
0,190,52,2
0,192,46,2
0,194,47,2
0,195,47,2
0,194,51,2
0,196,52,2
0,196,49,2
0,196,52,2
0,198,52,2
0,199,59,2
0,197,56,2
0,197,54,2
0,196,60,2
0,196,61,2
0,197,62,2
0,199,58,2
0,201,62,2
0,200,63,2
0,201,64,2
0,196,63,2
0,199,63,2
0,200,64,2
0,202,65,2
0,203,63,2
0,203,65,2
0,203,67,2
0,201,69,2
0,204,66,2
0,204,68,2
0,204,66,2
0,204,66,2
0,202,67,2
0,203,68,2
0,203,67,2
0,204,69,2
0,204,67,2
0,203,67,2
0,202,68,2
0,203,68,2
0,205,67,2
0,205,68,2
0,204,68,2
0,203,72,2
0,205,69,2
0,205,71,2
0,206,73,2
0,205,71,2
0,207,74,2
0,207,74,2
0,205,71,2
0,205,69,2
0,206,75,2
0,207,73,2
0,206,71,2
0,206,72,2
0,206,70,2
0,206,74,2
0,206,76,2
0,208,75,2
0,206,76,2
0,205,75,2
0,207,74,2
0,207,75,2
0,206,73,2
0,207,70,2
0,208,72,2
0,207,76,2
0,205,77,2
0,207,74,2
0,207,76,2
0,208,79,2
0,207,73,2
0,207,75,2
0,206,65,2
0,207,70,2
0,207,75,2
0,207,75,2
0,208,75,2
0,209,77,2
0,210,78,2
0,210,75,2
1,208,76,2
0,209,77,2
0,208,78,2
0,208,77,2
0,206,77,2
0,207,80,2
0,207,77,2
0,207,75,2
0,204,74,2
0,206,76,2
0,207,79,2
0,206,78,2
0,208,78,2
0,208,81,2
0,207,79,2
1,209,81,2
1,209,76,2
0,209,76,2
0,206,75,2
0,208,73,2
0,209,75,2
0,209,75,2
0,210,74,2
0,209,75,2
0,210,75,2
0,207,74,2
0,211,72,2
0,216,75,2
0,211,75,2
0,213,77,2
0,210,76,2
0,213,77,2
0,214,78,2
0,213,79,2
0,213,70,2
0,213,70,2
0,212,78,2
0,213,78,2
0,215,79,2
0,213,80,2
0,214,79,2
0,214,79,2
0,214,77,2
0,213,80,2
0,213,75,2
2,214,80,2
0,216,77,2
0,215,80,2
0,215,82,2
0,217,80,2
0,215,82,2
0,216,81,2
0,216,82,2
0,215,81,2
0,214,83,2
0,213,82,2
0,212,80,2
0,214,83,2
0,213,82,2
0,216,81,2
0,215,77,2
0,215,79,2
0,213,79,2
0,215,75,2
0,216,79,2
0,216,79,2
0,217,78,2
0,215,79,2
0,216,77,2
0,214,76,2
0,214,78,2
0,215,82,2
0,214,77,2
0,215,81,2
0,213,80,2
0,213,74,2
0,214,75,2
0,215,75,2
0,216,72,2
0,212,73,2
0,197,73,2
0,201,75,2
1,203,73,2
0,203,67,2
0,202,70,2
0,205,70,2
0,205,68,2
0,206,61,2
0,203,67,2
0,206,68,2
0,207,70,2
0,206,68,2
0,206,66,2
1,207,70,2
0,206,73,2
0,206,69,2
1,208,72,2
0,208,72,2
0,207,72,2
1,206,73,2
0,207,72,2
0,208,75,2
0,207,73,2
0,206,72,2
0,207,72,2
0,206,73,2
0,208,72,2
1,208,71,2
0,207,74,2
0,208,73,2
0,206,62,2
0,207,66,2
0,207,69,2
0,207,71,2
0,210,75,2
0,207,72,2
3,211,74,2
0,209,72,2
0,209,74,2
0,208,75,2
0,209,75,2
0,208,72,2
0,208,74,2
0,208,79,2
0,208,76,2
0,209,71,2
0,209,77,2
1,209,73,2
0,211,75,2
0,210,76,2
0,210,76,2
1,208,76,2
2,210,75,2
0,214,75,2
0,210,79,2
0,209,62,2
1,211,66,2
0,210,72,2
1,211,74,2
1,211,69,2
1,211,65,2
0,210,66,2
0,212,67,2
1,212,68,2
1,213,69,2
2,211,70,2
0,213,72,2
0,211,68,2
1,211,66,2
3,209,65,2
1,212,67,2
1,212,69,2
2,213,67,2
1,210,67,2
2,212,69,2
0,214,67,2
2,212,66,2
2,210,68,2
2,211,67,2
